Puzzle,Solution Count,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
3.2...4.4....3..,1,5,11,0,0,0,0,0,0,0,Simple,
2....1....3..21.,1,5,11,0,0,0,0,0,0,0,Simple,
1.4.4.3.......1.,1,5,11,0,0,0,0,0,0,0,Simple,
4..3.....31.....,1,4,12,0,0,0,0,0,0,0,Simple,
...3...2.3...1..,1,4,12,0,0,0,0,0,0,0,Simple,
.....23.....2..1,1,4,12,0,0,0,0,0,0,0,Simple,
...4.2........12,1,4,12,0,0,0,0,0,0,0,Simple,
.2.1......1.4..2,1,5,11,0,0,0,0,0,0,0,Simple,
1..3....31..4...,1,5,11,0,0,0,0,0,0,0,Simple,
.13.......1....4,1,4,12,0,0,0,0,0,0,0,Simple,
.3......2..1...2,1,4,12,0,0,0,0,0,0,0,Simple,
......31...41...,1,4,12,0,0,0,0,0,0,0,Simple,
..21..3.1....3..,1,5,11,0,0,0,0,0,0,0,Simple,
...4...3.2...4..,1,4,12,0,0,0,0,0,0,0,Simple,
..2.....231.1...,1,5,11,0,0,0,0,0,0,0,Simple,
.1.3........3.2.,1,4,12,0,0,0,0,0,0,0,Simple,
4..2...1.....2..,1,4,12,0,0,0,0,0,0,0,Simple,
2.1.1.3.....3...,1,5,11,0,0,0,0,0,0,0,Simple,
....4.3.....3.24,1,5,11,0,0,0,0,0,0,0,Simple,
1.....2..4.....2,1,4,12,0,0,0,0,0,0,0,Simple,
......121.....4.,1,4,12,0,0,0,0,0,0,0,Simple,
.142.........41.,1,5,11,0,0,0,0,0,0,0,Simple,
.....24....43.2.,1,5,11,0,0,0,0,0,0,0,Simple,
......2.2.1.1.3.,1,5,11,0,0,0,0,0,0,0,Simple,
3....4.....4..31,1,5,11,0,0,0,0,0,0,0,Simple,
.413......41....,1,5,11,0,0,0,0,0,0,0,Simple,
1......43......3,1,4,12,0,0,0,0,0,0,0,Simple,
..1...2.1...3...,1,4,12,0,0,0,0,0,0,0,Simple,
.....4....1..143,1,5,11,0,0,0,0,0,0,0,Simple,
..3.4..11.......,1,4,12,0,0,0,0,0,0,0,Simple,
...4..2.2..3..4.,1,5,11,0,0,0,0,0,0,0,Simple,
.13.........2..3,1,4,12,0,0,0,0,0,0,0,Simple,
....3.4..1.4....,1,4,12,0,0,0,0,0,0,0,Simple,
...1.1.23.......,1,4,12,0,0,0,0,0,0,0,Simple,
.1.2........2.4.,1,4,12,0,0,0,0,0,0,0,Simple,
.12..4.....1....,1,4,12,0,0,0,0,0,0,0,Simple,
...2..4......43.,1,4,12,0,0,0,0,0,0,0,Simple,
.....31..2...13.,1,5,11,0,0,0,0,0,0,0,Simple,
..21....1..3.3..,1,5,11,0,0,0,0,0,0,0,Simple,
...12.........14,1,4,12,0,0,0,0,0,0,0,Simple,
...3.4....2.2...,1,4,12,0,0,0,0,0,0,0,Simple,
4.....2.....34..,1,4,12,0,0,0,0,0,0,0,Simple,
...41.3.....3...,1,4,12,0,0,0,0,0,0,0,Simple,
..4....32...4.3.,1,5,11,0,0,0,0,0,0,0,Simple,
.....3.4.423....,1,5,11,0,0,0,0,0,0,0,Simple,
......3221......,1,4,12,0,0,0,0,0,0,0,Simple,
.4.1.1...3.4....,1,5,11,0,0,0,0,0,0,0,Simple,
.23.....1..3....,1,4,12,0,0,0,0,0,0,0,Simple,
..2.3...24......,1,4,12,0,0,0,0,0,0,0,Simple,
3.1...2.1.3.....,1,5,11,0,0,0,0,0,0,0,Simple,
....2......31.2.,1,4,12,0,0,0,0,0,0,0,Simple,
...11..4.2......,1,4,12,0,0,0,0,0,0,0,Simple,
...1....4....1.2,1,4,12,0,0,0,0,0,0,0,Simple,
....1...2.1....3,1,4,12,0,0,0,0,0,0,0,Simple,
1......3..41....,1,4,12,0,0,0,0,0,0,0,Simple,
......31.1.....4,1,4,12,0,0,0,0,0,0,0,Simple,
......23..3.4...,1,4,12,0,0,0,0,0,0,0,Simple,
2....3....2.1..3,1,5,11,0,0,0,0,0,0,0,Simple,
....3.4..3..4..2,1,5,11,0,0,0,0,0,0,0,Simple,
2.1..32.....31..,1,6,10,0,0,0,0,0,0,0,Simple,
..43.......4.2..,1,4,12,0,0,0,0,0,0,0,Simple,
.12....1..4..2..,1,5,11,0,0,0,0,0,0,0,Simple,
.21..1.........3,1,4,12,0,0,0,0,0,0,0,Simple,
.32.2....1....3.,1,5,11,0,0,0,0,0,0,0,Simple,
.13......4..13..,1,5,11,0,0,0,0,0,0,0,Simple,
......1.1..23...,1,4,12,0,0,0,0,0,0,0,Simple,
.34..42...3.....,1,5,11,0,0,0,0,0,0,0,Simple,
...43...42......,1,4,12,0,0,0,0,0,0,0,Simple,
3........3.22.1.,1,5,11,0,0,0,0,0,0,0,Simple,
4.....3.31......,1,4,12,0,0,0,0,0,0,0,Simple,
.31...4.3....1..,1,5,11,0,0,0,0,0,0,0,Simple,
21.33......2....,1,5,11,0,0,0,0,0,0,0,Simple,
....24..4.....3.,1,4,12,0,0,0,0,0,0,0,Simple,
.1..4...3.1....4,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.3....3.2.,1,4,12,0,0,0,0,0,0,0,Simple,
.4.11.2.....4...,1,5,11,0,0,0,0,0,0,0,Simple,
...2..4.3...42..,1,5,11,0,0,0,0,0,0,0,Simple,
4.3.2.4.....3...,1,5,11,0,0,0,0,0,0,0,Simple,
...1.....34..4..,1,4,12,0,0,0,0,0,0,0,Simple,
.4.........2.14.,1,4,12,0,0,0,0,0,0,0,Simple,
.3.....4..42....,1,4,12,0,0,0,0,0,0,0,Simple,
24......32.4....,1,5,11,0,0,0,0,0,0,0,Simple,
24.........23...,1,4,12,0,0,0,0,0,0,0,Simple,
...3.....34..1..,1,4,12,0,0,0,0,0,0,0,Simple,
..3.....3.1..4..,1,4,12,0,0,0,0,0,0,0,Simple,
....41...4....2.,1,4,12,0,0,0,0,0,0,0,Simple,
...2..1.2....1.3,1,5,11,0,0,0,0,0,0,0,Simple,
1..4.31.......4.,1,5,11,0,0,0,0,0,0,0,Simple,
.2....1.......24,1,4,12,0,0,0,0,0,0,0,Simple,
2.3.1..........2,1,4,12,0,0,0,0,0,0,0,Simple,
3...2..4....4..3,1,5,11,0,0,0,0,0,0,0,Simple,
...3.1..1.2..2..,1,5,11,0,0,0,0,0,0,0,Simple,
2.4..4....2.1...,1,5,11,0,0,0,0,0,0,0,Simple,
.31..2.....3....,1,4,12,0,0,0,0,0,0,0,Simple,
...13......32...,1,4,12,0,0,0,0,0,0,0,Simple,
.134...1.....4..,1,5,11,0,0,0,0,0,0,0,Simple,
.4.3...23.......,1,4,12,0,0,0,0,0,0,0,Simple,
..3....2.2.4....,1,4,12,0,0,0,0,0,0,0,Simple,
....32.4.3.2....,1,5,11,0,0,0,0,0,0,0,Simple,
.....3.4....1.4.,1,4,12,0,0,0,0,0,0,0,Simple,
3....4...3.11...,1,5,11,0,0,0,0,0,0,0,Simple,
.24...1......12.,1,5,11,0,0,0,0,0,0,0,Simple,
1.2.....2....3..,1,4,12,0,0,0,0,0,0,0,Simple,
..41......1.3...,1,4,12,0,0,0,0,0,0,0,Simple,
.....3.2..4....3,1,4,12,0,0,0,0,0,0,0,Simple,
....3.41..13....,1,5,11,0,0,0,0,0,0,0,Simple,
.1........2.4.1.,1,4,12,0,0,0,0,0,0,0,Simple,
.1.3...2.....3.1,1,5,11,0,0,0,0,0,0,0,Simple,
..3..3....4..2..,1,4,12,0,0,0,0,0,0,0,Simple,
...4.....41..2..,1,4,12,0,0,0,0,0,0,0,Simple,
.4.1.......3.1.4,1,5,11,0,0,0,0,0,0,0,Simple,
.24.....1....4..,1,4,12,0,0,0,0,0,0,0,Simple,
...3..42....2..4,1,5,11,0,0,0,0,0,0,0,Simple,
4......2..14....,1,4,12,0,0,0,0,0,0,0,Simple,
.3..2...3.1..1..,1,5,11,0,0,0,0,0,0,0,Simple,
3...2.3........1,1,4,12,0,0,0,0,0,0,0,Simple,
1....3....2.3.1.,1,5,11,0,0,0,0,0,0,0,Simple,
1.3........3.21.,1,5,11,0,0,0,0,0,0,0,Simple,
3.2......4.2....,1,4,12,0,0,0,0,0,0,0,Simple,
...3.32..2....1.,1,5,11,0,0,0,0,0,0,0,Simple,
1..24.....1.....,1,4,12,0,0,0,0,0,0,0,Simple,
..2...3..1...2..,1,4,12,0,0,0,0,0,0,0,Simple,
....12..3.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
3...24.....3..4.,1,5,11,0,0,0,0,0,0,0,Simple,
1..4...3.1..3...,1,5,11,0,0,0,0,0,0,0,Simple,
1.2..4..4..1....,1,5,11,0,0,0,0,0,0,0,Simple,
.......242.1.1..,1,5,11,0,0,0,0,0,0,0,Simple,
.4.........1.34.,1,4,12,0,0,0,0,0,0,0,Simple,
..4.1.........12,1,4,12,0,0,0,0,0,0,0,Simple,
2........32...1.,1,4,12,0,0,0,0,0,0,0,Simple,
....1.....4..21.,1,4,12,0,0,0,0,0,0,0,Simple,
...43......24...,1,4,12,0,0,0,0,0,0,0,Simple,
..4.1..33.......,1,4,12,0,0,0,0,0,0,0,Simple,
..1...421....2..,1,5,11,0,0,0,0,0,0,0,Simple,
..2.....1...3..1,1,4,12,0,0,0,0,0,0,0,Simple,
.......32.4.4...,1,4,12,0,0,0,0,0,0,0,Simple,
.....324.....43.,1,5,11,0,0,0,0,0,0,0,Simple,
.3.....2....12..,1,4,12,0,0,0,0,0,0,0,Simple,
..42....12......,1,4,12,0,0,0,0,0,0,0,Simple,
.23..3.....1....,1,4,12,0,0,0,0,0,0,0,Simple,
.23....1..1....2,1,5,11,0,0,0,0,0,0,0,Simple,
4..21.4.......21,1,6,10,0,0,0,0,0,0,0,Simple,
.4..1..3.......1,1,4,12,0,0,0,0,0,0,0,Simple,
....2......34.2.,1,4,12,0,0,0,0,0,0,0,Simple,
....12..24.1....,1,5,11,0,0,0,0,0,0,0,Simple,
....43....4.2...,1,4,12,0,0,0,0,0,0,0,Simple,
..3.....3.1.1.4.,1,5,11,0,0,0,0,0,0,0,Simple,
.2..3.......1..3,1,4,12,0,0,0,0,0,0,0,Simple,
2.......1..2..4.,1,4,12,0,0,0,0,0,0,0,Simple,
..1.3.......14..,1,4,12,0,0,0,0,0,0,0,Simple,
4...1.2.....2.1.,1,5,11,0,0,0,0,0,0,0,Simple,
....4.2..14....2,1,5,11,0,0,0,0,0,0,0,Simple,
...3..1...2.2..1,1,5,11,0,0,0,0,0,0,0,Simple,
.1.....4.2..1.2.,1,5,11,0,0,0,0,0,0,0,Simple,
...4.....14.3..1,1,5,11,0,0,0,0,0,0,0,Simple,
.43.......1..34.,1,5,11,0,0,0,0,0,0,0,Simple,
...4...1.3...1..,1,4,12,0,0,0,0,0,0,0,Simple,
...1....2...1.3.,1,4,12,0,0,0,0,0,0,0,Simple,
2..3....3....1..,1,4,12,0,0,0,0,0,0,0,Simple,
4..3..4.3......2,1,5,11,0,0,0,0,0,0,0,Simple,
14........2.4...,1,4,12,0,0,0,0,0,0,0,Simple,
...24.....14....,1,4,12,0,0,0,0,0,0,0,Simple,
.13...2.3.......,1,4,12,0,0,0,0,0,0,0,Simple,
3........1.2...1,1,4,12,0,0,0,0,0,0,0,Simple,
..4..2.3.....3..,1,4,12,0,0,0,0,0,0,0,Simple,
...3...4.3...1..,1,4,12,0,0,0,0,0,0,0,Simple,
.1.....3.2.....1,1,4,12,0,0,0,0,0,0,0,Simple,
..21......1.3...,1,4,12,0,0,0,0,0,0,0,Simple,
.41.....1..3....,1,4,12,0,0,0,0,0,0,0,Simple,
....4.1......3.1,1,4,12,0,0,0,0,0,0,0,Simple,
3....41...4.....,1,4,12,0,0,0,0,0,0,0,Simple,
..3...414.1.....,1,5,11,0,0,0,0,0,0,0,Simple,
1..3.4.....1....,1,4,12,0,0,0,0,0,0,0,Simple,
......3..1..431.,1,5,11,0,0,0,0,0,0,0,Simple,
3....1.......41.,1,4,12,0,0,0,0,0,0,0,Simple,
3........23.4..2,1,5,11,0,0,0,0,0,0,0,Simple,
..31......1..4..,1,4,12,0,0,0,0,0,0,0,Simple,
2......1......14,1,4,12,0,0,0,0,0,0,0,Simple,
1..3...2....3..1,1,5,11,0,0,0,0,0,0,0,Simple,
..1....3.....12.,1,4,12,0,0,0,0,0,0,0,Simple,
3......1......43,1,4,12,0,0,0,0,0,0,0,Simple,
..13....23......,1,4,12,0,0,0,0,0,0,0,Simple,
....3.4.4..1.3..,1,5,11,0,0,0,0,0,0,0,Simple,
......41.....124,1,5,11,0,0,0,0,0,0,0,Simple,
3....1.4...1....,1,4,12,0,0,0,0,0,0,0,Simple,
1..4..2.4.......,1,4,12,0,0,0,0,0,0,0,Simple,
1.24..........12,1,5,11,0,0,0,0,0,0,0,Simple,
..2...1..3...2..,1,4,12,0,0,0,0,0,0,0,Simple,
....13......341.,1,5,11,0,0,0,0,0,0,0,Simple,
1.....1.4.....2.,1,4,12,0,0,0,0,0,0,0,Simple,
.32....1..1....3,1,5,11,0,0,0,0,0,0,0,Simple,
.2.....1.1.44...,1,5,11,0,0,0,0,0,0,0,Simple,
..4....2.2.3....,1,4,12,0,0,0,0,0,0,0,Simple,
.3..4.2.......4.,1,4,12,0,0,0,0,0,0,0,Simple,
..3..4.2.2......,1,4,12,0,0,0,0,0,0,0,Simple,
1.3....4..4....1,1,5,11,0,0,0,0,0,0,0,Simple,
.23..34.......2.,1,5,11,0,0,0,0,0,0,0,Simple,
.32..24.......3.,1,5,11,0,0,0,0,0,0,0,Simple,
4.1.2.4.......2.,1,5,11,0,0,0,0,0,0,0,Simple,
...4.4.13.......,1,4,12,0,0,0,0,0,0,0,Simple,
.2.4........3.4.,1,4,12,0,0,0,0,0,0,0,Simple,
..3....4.31.....,1,4,12,0,0,0,0,0,0,0,Simple,
.4..1.2....1..4.,1,5,11,0,0,0,0,0,0,0,Simple,
.......44..22..3,1,5,11,0,0,0,0,0,0,0,Simple,
43........1..4..,1,4,12,0,0,0,0,0,0,0,Simple,
.41..3.....1..4.,1,5,11,0,0,0,0,0,0,0,Simple,
....4..2.....23.,1,4,12,0,0,0,0,0,0,0,Simple,
.....2.3.132....,1,5,11,0,0,0,0,0,0,0,Simple,
3......4....13..,1,4,12,0,0,0,0,0,0,0,Simple,
1.3..3..2.....1.,1,5,11,0,0,0,0,0,0,0,Simple,
.312......31....,1,5,11,0,0,0,0,0,0,0,Simple,
.4.........31..4,1,4,12,0,0,0,0,0,0,0,Simple,
....13.4....41..,1,5,11,0,0,0,0,0,0,0,Simple,
.4....3....31...,1,4,12,0,0,0,0,0,0,0,Simple,
1....4.......2.4,1,4,12,0,0,0,0,0,0,0,Simple,
...11.433.......,1,5,11,0,0,0,0,0,0,0,Simple,
....4.2......1.2,1,4,12,0,0,0,0,0,0,0,Simple,
3.2..2.1......1.,1,5,11,0,0,0,0,0,0,0,Simple,
.43.........1..3,1,4,12,0,0,0,0,0,0,0,Simple,
......142......1,1,4,12,0,0,0,0,0,0,0,Simple,
.....21.....1..3,1,4,12,0,0,0,0,0,0,0,Simple,
..4.2...32......,1,4,12,0,0,0,0,0,0,0,Simple,
....23..31.2....,1,5,11,0,0,0,0,0,0,0,Simple,
..3..1....1..4..,1,4,12,0,0,0,0,0,0,0,Simple,
.4....2..1....1.,1,4,12,0,0,0,0,0,0,0,Simple,
......2.2..41...,1,4,12,0,0,0,0,0,0,0,Simple,
..2.2..334......,1,5,11,0,0,0,0,0,0,0,Simple,
..21.........142,1,5,11,0,0,0,0,0,0,0,Simple,
..42....4.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
.....1.2..4....1,1,4,12,0,0,0,0,0,0,0,Simple,
....41.....43...,1,4,12,0,0,0,0,0,0,0,Simple,
....3..1.....23.,1,4,12,0,0,0,0,0,0,0,Simple,
.3..4..2...4....,1,4,12,0,0,0,0,0,0,0,Simple,
23.......2.....1,1,4,12,0,0,0,0,0,0,0,Simple,
...2.1..1.4..4..,1,5,11,0,0,0,0,0,0,0,Simple,
2....3..4.3....2,1,5,11,0,0,0,0,0,0,0,Simple,
2....1..4..2....,1,4,12,0,0,0,0,0,0,0,Simple,
......121.....3.,1,4,12,0,0,0,0,0,0,0,Simple,
.2..4..1.......4,1,4,12,0,0,0,0,0,0,0,Simple,
3...2.1....2....,1,4,12,0,0,0,0,0,0,0,Simple,
1.3......1.4....,1,4,12,0,0,0,0,0,0,0,Simple,
....4....3.4...1,1,4,12,0,0,0,0,0,0,0,Simple,
......321.....2.,1,4,12,0,0,0,0,0,0,0,Simple,
.......3.14..4..,1,4,12,0,0,0,0,0,0,0,Simple,
.1.......3.1..2.,1,4,12,0,0,0,0,0,0,0,Simple,
1......4..43....,1,4,12,0,0,0,0,0,0,0,Simple,
.....42..2...34.,1,5,11,0,0,0,0,0,0,0,Simple,
..3.3..4.1....4.,1,5,11,0,0,0,0,0,0,0,Simple,
.3..4........13.,1,4,12,0,0,0,0,0,0,0,Simple,
..1.1..4...3..4.,1,5,11,0,0,0,0,0,0,0,Simple,
...41......13...,1,4,12,0,0,0,0,0,0,0,Simple,
.3.....21.....2.,1,4,12,0,0,0,0,0,0,0,Simple,
42.......1.....2,1,4,12,0,0,0,0,0,0,0,Simple,
...1..2.4.1....4,1,5,11,0,0,0,0,0,0,0,Simple,
4.3.1..........4,1,4,12,0,0,0,0,0,0,0,Simple,
..1......14.3...,1,4,12,0,0,0,0,0,0,0,Simple,
.4...21......12.,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.3....13.4,1,5,11,0,0,0,0,0,0,0,Simple,
......32.4.....3,1,4,12,0,0,0,0,0,0,0,Simple,
.3....4...1..4..,1,4,12,0,0,0,0,0,0,0,Simple,
..1..1.2...4..2.,1,5,11,0,0,0,0,0,0,0,Simple,
.4.......23.3..4,1,5,11,0,0,0,0,0,0,0,Simple,
.2....4.....14..,1,4,12,0,0,0,0,0,0,0,Simple,
.......23...2.4.,1,4,12,0,0,0,0,0,0,0,Simple,
.3.4.4.2.......3,1,5,11,0,0,0,0,0,0,0,Simple,
..2.1.........13,1,4,12,0,0,0,0,0,0,0,Simple,
3.4.1.....3....4,1,5,11,0,0,0,0,0,0,0,Simple,
..4...13.3..4...,1,5,11,0,0,0,0,0,0,0,Simple,
1.4.....4.3.3...,1,5,11,0,0,0,0,0,0,0,Simple,
24.......3.....4,1,4,12,0,0,0,0,0,0,0,Simple,
....1..3.....41.,1,4,12,0,0,0,0,0,0,0,Simple,
...43.........42,1,4,12,0,0,0,0,0,0,0,Simple,
......411......2,1,4,12,0,0,0,0,0,0,0,Simple,
....4.1....2..4.,1,4,12,0,0,0,0,0,0,0,Simple,
......2..4..2.3.,1,4,12,0,0,0,0,0,0,0,Simple,
4..........31.4.,1,4,12,0,0,0,0,0,0,0,Simple,
3....4.3..2.4...,1,5,11,0,0,0,0,0,0,0,Simple,
3.1.....134.....,1,5,11,0,0,0,0,0,0,0,Simple,
2.1.1.4...2.....,1,5,11,0,0,0,0,0,0,0,Simple,
...1..4..1.4.3..,1,5,11,0,0,0,0,0,0,0,Simple,
.....23.4....3..,1,4,12,0,0,0,0,0,0,0,Simple,
.....3.4.1.3.4..,1,5,11,0,0,0,0,0,0,0,Simple,
3......4...32...,1,4,12,0,0,0,0,0,0,0,Simple,
.....23..4...32.,1,5,11,0,0,0,0,0,0,0,Simple,
.3.4........34.2,1,5,11,0,0,0,0,0,0,0,Simple,
4........1.4...2,1,4,12,0,0,0,0,0,0,0,Simple,
...11..4.3......,1,4,12,0,0,0,0,0,0,0,Simple,
.2....3..4....2.,1,4,12,0,0,0,0,0,0,0,Simple,
.1...31..43.....,1,5,11,0,0,0,0,0,0,0,Simple,
.1.4........34.1,1,5,11,0,0,0,0,0,0,0,Simple,
...22.3.31......,1,5,11,0,0,0,0,0,0,0,Simple,
...2....3....2.1,1,4,12,0,0,0,0,0,0,0,Simple,
..4.1.........13,1,4,12,0,0,0,0,0,0,0,Simple,
...2.14.....4.2.,1,5,11,0,0,0,0,0,0,0,Simple,
...4.3........42,1,4,12,0,0,0,0,0,0,0,Simple,
1.......2.41...2,1,5,11,0,0,0,0,0,0,0,Simple,
......43.....431,1,5,11,0,0,0,0,0,0,0,Simple,
..2......4...2.1,1,4,12,0,0,0,0,0,0,0,Simple,
...1.3....43....,1,4,12,0,0,0,0,0,0,0,Simple,
3..2..1......2.1,1,5,11,0,0,0,0,0,0,0,Simple,
..2..2...4....3.,1,4,12,0,0,0,0,0,0,0,Simple,
...42.........32,1,4,12,0,0,0,0,0,0,0,Simple,
...3.4..4.1..1..,1,5,11,0,0,0,0,0,0,0,Simple,
...2...33...4...,1,4,12,0,0,0,0,0,0,0,Simple,
...1..24.1..2...,1,5,11,0,0,0,0,0,0,0,Simple,
...2.4.....1.2..,1,4,12,0,0,0,0,0,0,0,Simple,
2....3.......4.3,1,4,12,0,0,0,0,0,0,0,Simple,
.4.....1...3.1..,1,4,12,0,0,0,0,0,0,0,Simple,
4.2...3..2......,1,4,12,0,0,0,0,0,0,0,Simple,
.3.11......3.4..,1,5,11,0,0,0,0,0,0,0,Simple,
1..2.31......2..,1,5,11,0,0,0,0,0,0,0,Simple,
..4.1.........24,1,4,12,0,0,0,0,0,0,0,Simple,
..3.4..2.2..3...,1,5,11,0,0,0,0,0,0,0,Simple,
.3.....1..43....,1,4,12,0,0,0,0,0,0,0,Simple,
2....4.2...4.3..,1,5,11,0,0,0,0,0,0,0,Simple,
3...2..4......2.,1,4,12,0,0,0,0,0,0,0,Simple,
...31.......32..,1,4,12,0,0,0,0,0,0,0,Simple,
.4.3....4....31.,1,5,11,0,0,0,0,0,0,0,Simple,
.1...31....2....,1,4,12,0,0,0,0,0,0,0,Simple,
4......221......,1,4,12,0,0,0,0,0,0,0,Simple,
......2.3....21.,1,4,12,0,0,0,0,0,0,0,Simple,
....2...4.23..4.,1,5,11,0,0,0,0,0,0,0,Simple,
3....4...24.....,1,4,12,0,0,0,0,0,0,0,Simple,
3.1..4.3.......1,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.3.3.4.2..,1,5,11,0,0,0,0,0,0,0,Simple,
1.2.4..........1,1,4,12,0,0,0,0,0,0,0,Simple,
.4.1........2.4.,1,4,12,0,0,0,0,0,0,0,Simple,
..1....31.3.4...,1,5,11,0,0,0,0,0,0,0,Simple,
.3.....4......13,1,4,12,0,0,0,0,0,0,0,Simple,
..3...42.42.....,1,5,11,0,0,0,0,0,0,0,Simple,
2.....4...14....,1,4,12,0,0,0,0,0,0,0,Simple,
3..1....2...13..,1,5,11,0,0,0,0,0,0,0,Simple,
.2....2.4......1,1,4,12,0,0,0,0,0,0,0,Simple,
..1..3....2..2..,1,4,12,0,0,0,0,0,0,0,Simple,
..24.....241....,1,5,11,0,0,0,0,0,0,0,Simple,
.3....4....1.13.,1,5,11,0,0,0,0,0,0,0,Simple,
....34..23.4....,1,5,11,0,0,0,0,0,0,0,Simple,
4...3..2...3..2.,1,5,11,0,0,0,0,0,0,0,Simple,
..4....32...3..4,1,5,11,0,0,0,0,0,0,0,Simple,
14........13....,1,4,12,0,0,0,0,0,0,0,Simple,
.321..3..2......,1,5,11,0,0,0,0,0,0,0,Simple,
1..3.....43.....,1,4,12,0,0,0,0,0,0,0,Simple,
4.3.1.4.....3...,1,5,11,0,0,0,0,0,0,0,Simple,
.....3..4.1...4.,1,4,12,0,0,0,0,0,0,0,Simple,
.4.11.2........2,1,5,11,0,0,0,0,0,0,0,Simple,
4..1.34.3.......,1,5,11,0,0,0,0,0,0,0,Simple,
.4.2.......4.2.3,1,5,11,0,0,0,0,0,0,0,Simple,
..2.4.....1.2...,1,4,12,0,0,0,0,0,0,0,Simple,
.24..43......3..,1,5,11,0,0,0,0,0,0,0,Simple,
3....43..2..4...,1,5,11,0,0,0,0,0,0,0,Simple,
..4..1.....2.21.,1,5,11,0,0,0,0,0,0,0,Simple,
1..3.2.........1,1,4,12,0,0,0,0,0,0,0,Simple,
1.4.........4.13,1,5,11,0,0,0,0,0,0,0,Simple,
1.3.....3.14....,1,5,11,0,0,0,0,0,0,0,Simple,
1..4.2..2.4.....,1,5,11,0,0,0,0,0,0,0,Simple,
...4..2.2...34..,1,5,11,0,0,0,0,0,0,0,Simple,
....34.1.3.4....,1,5,11,0,0,0,0,0,0,0,Simple,
..2..13.....3...,1,4,12,0,0,0,0,0,0,0,Simple,
..43.....4....2.,1,4,12,0,0,0,0,0,0,0,Simple,
....4.12....2..4,1,5,11,0,0,0,0,0,0,0,Simple,
....2...1.2....4,1,4,12,0,0,0,0,0,0,0,Simple,
...3.341.1......,1,5,11,0,0,0,0,0,0,0,Simple,
....3..4.....42.,1,4,12,0,0,0,0,0,0,0,Simple,
....23......123.,1,5,11,0,0,0,0,0,0,0,Simple,
..3..1..1......2,1,4,12,0,0,0,0,0,0,0,Simple,
......31....12..,1,4,12,0,0,0,0,0,0,0,Simple,
2.1......3..1...,1,4,12,0,0,0,0,0,0,0,Simple,
....1..4.....13.,1,4,12,0,0,0,0,0,0,0,Simple,
1.....4.......34,1,4,12,0,0,0,0,0,0,0,Simple,
4..2......2..3.4,1,5,11,0,0,0,0,0,0,0,Simple,
......1..1.3.4..,1,4,12,0,0,0,0,0,0,0,Simple,
.....1...41..34.,1,5,11,0,0,0,0,0,0,0,Simple,
.2..13.....1..2.,1,5,11,0,0,0,0,0,0,0,Simple,
1.4..3........1.,1,4,12,0,0,0,0,0,0,0,Simple,
....2..4.41.....,1,4,12,0,0,0,0,0,0,0,Simple,
..3.....342.2...,1,5,11,0,0,0,0,0,0,0,Simple,
..3......2..3.1.,1,4,12,0,0,0,0,0,0,0,Simple,
1..3....31.2....,1,5,11,0,0,0,0,0,0,0,Simple,
.3.2...4.....4.3,1,5,11,0,0,0,0,0,0,0,Simple,
..2....4.21.....,1,4,12,0,0,0,0,0,0,0,Simple,
.1..4...2..4....,1,4,12,0,0,0,0,0,0,0,Simple,
...4..1......12.,1,4,12,0,0,0,0,0,0,0,Simple,
..4..3...23....2,1,5,11,0,0,0,0,0,0,0,Simple,
...4...3.4...2..,1,4,12,0,0,0,0,0,0,0,Simple,
..4....3.....42.,1,4,12,0,0,0,0,0,0,0,Simple,
.2.1....3....1..,1,4,12,0,0,0,0,0,0,0,Simple,
....1.3..3.4....,1,4,12,0,0,0,0,0,0,0,Simple,
.4..2...3..2....,1,4,12,0,0,0,0,0,0,0,Simple,
...33..2.....4..,1,4,12,0,0,0,0,0,0,0,Simple,
12......23.1....,1,5,11,0,0,0,0,0,0,0,Simple,
1..........3.4.1,1,4,12,0,0,0,0,0,0,0,Simple,
.....241.12.....,1,5,11,0,0,0,0,0,0,0,Simple,
.....42..243....,1,5,11,0,0,0,0,0,0,0,Simple,
.....2.42.1.....,1,4,12,0,0,0,0,0,0,0,Simple,
.1.2.....4..12..,1,5,11,0,0,0,0,0,0,0,Simple,
..1....33...21..,1,5,11,0,0,0,0,0,0,0,Simple,
43........41....,1,4,12,0,0,0,0,0,0,0,Simple,
.1.42......1....,1,4,12,0,0,0,0,0,0,0,Simple,
..3.4.....42....,1,4,12,0,0,0,0,0,0,0,Simple,
31........41....,1,4,12,0,0,0,0,0,0,0,Simple,
1.2..4........1.,1,4,12,0,0,0,0,0,0,0,Simple,
.1.2........3.2.,1,4,12,0,0,0,0,0,0,0,Simple,
3.....2....2.1..,1,4,12,0,0,0,0,0,0,0,Simple,
.3..4..2.......4,1,4,12,0,0,0,0,0,0,0,Simple,
..3..3...1....4.,1,4,12,0,0,0,0,0,0,0,Simple,
34.22......3....,1,5,11,0,0,0,0,0,0,0,Simple,
....41....4.3...,1,4,12,0,0,0,0,0,0,0,Simple,
